,MAE,MASE,prediction_trend_accuracy,noise_std,1-PTA,folder
0,21532.854696085164,26.38486753426325,0.4505494505494505,baseline,0.5494505494505495,real_world_sir/tl_results
1,2863.069099845467,2.857720034140537,0.9807692307692308,4.0,0.019230769230769162,real_world_sir/tl_results
2,2639.881911057692,2.634949825486909,0.9807692307692308,16.0,0.019230769230769162,real_world_sir/tl_results
3,3787.783353365385,3.780706646053541,0.9807692307692308,16384.0,0.019230769230769162,real_world_sir/tl_results
4,2949.714865212912,2.944203919415032,0.9807692307692308,1024.0,0.019230769230769162,real_world_sir/tl_results
5,3736.285961109203,3.729305466262097,0.9807692307692308,256.0,0.019230769230769162,real_world_sir/tl_results
6,2287.059945913461,2.282787036844496,0.9807692307692308,0.0,0.019230769230769162,real_world_sir/tl_results
7,2810.042571686127,2.804792575327181,0.9807692307692308,64.0,0.019230769230769162,real_world_sir/tl_results
8,3876.056404532967,3.86881477687369,0.9807692307692308,4096.0,0.019230769230769162,real_world_sir/tl_results
9,21489.155771683672,26.331321901415382,0.5238095238095238,baseline,0.47619047619047616,real_world_sir/tl_results
10,884.7336881868132,0.8830807421822157,0.9743589743589745,4.0,0.02564102564102555,real_world_sir/tl_results
11,1028.5922046703297,1.0266704881156516,0.9743589743589745,16.0,0.02564102564102555,real_world_sir/tl_results
12,2133.824315333105,2.129837696055872,0.9807692307692308,16384.0,0.019230769230769162,real_world_sir/tl_results
13,969.8277493990385,0.968015822346953,0.967948717948718,1024.0,0.03205128205128205,real_world_sir/tl_results
14,908.2775261847528,0.9065805932793836,0.9807692307692308,256.0,0.019230769230769162,real_world_sir/tl_results
15,901.826890882555,0.9001420096849395,0.9743589743589745,0.0,0.02564102564102555,real_world_sir/tl_results
16,991.7258649553572,0.9898730257021198,0.9423076923076924,64.0,0.0576923076923076,real_world_sir/tl_results
17,938.5929666037088,0.9368393954276518,0.9807692307692308,4096.0,0.019230769230769162,real_world_sir/tl_results
18,21523.81655342425,26.373792820750825,0.4725274725274725,baseline,0.5274725274725275,real_world_sir/tl_results
19,1561.6646527300825,1.558746998092627,0.9551282051282052,4.0,0.04487179487179482,real_world_sir/tl_results
20,1410.9265753777472,1.4082905443588192,0.9743589743589745,16.0,0.02564102564102555,real_world_sir/tl_results
21,2596.142020089286,2.591291653660639,0.9807692307692308,16384.0,0.019230769230769162,real_world_sir/tl_results
22,1633.034512362637,1.6299835175733333,0.9807692307692308,1024.0,0.019230769230769162,real_world_sir/tl_results
23,1559.234578897665,1.5563214643618082,0.9807692307692308,256.0,0.019230769230769162,real_world_sir/tl_results
24,1531.8528502747251,1.528990892962257,0.9743589743589745,0.0,0.02564102564102555,real_world_sir/tl_results
25,1527.9566341861262,1.525101956165611,0.9807692307692308,64.0,0.019230769230769162,real_world_sir/tl_results
26,2167.354760473901,2.1633054963397265,0.9807692307692308,4096.0,0.019230769230769162,real_world_sir/tl_results
27,21478.68455804798,26.3184912020678,0.3278388278388278,baseline,0.6721611721611722,real_world_sir/tl_results
28,1337.850382039835,1.335350879112266,0.9743589743589745,4.0,0.02564102564102555,real_world_sir/tl_results
29,1100.591528588599,1.0985352958553312,0.9230769230769232,16.0,0.07692307692307676,real_world_sir/tl_results
30,3800.008445655906,3.792908898231012,0.9807692307692308,16384.0,0.019230769230769162,real_world_sir/tl_results
31,1780.6906228537086,1.7773637624777885,0.9743589743589745,1024.0,0.02564102564102555,real_world_sir/tl_results
32,1535.9944518372254,1.533124756779663,0.9615384615384616,256.0,0.038461538461538436,real_world_sir/tl_results
33,1099.4061856112637,1.0973521674516746,0.9294871794871796,0.0,0.07051282051282037,real_world_sir/tl_results
34,1268.9425545157967,1.2665717919309003,0.9294871794871796,64.0,0.07051282051282037,real_world_sir/tl_results
35,1476.8104717548074,1.4740513499971204,0.9551282051282052,4096.0,0.04487179487179482,real_world_sir/tl_results
36,21503.011793870188,26.348300110533632,0.5054945054945055,baseline,0.4945054945054945,real_world_sir/tl_results
37,2510.9302240728025,2.506239058655319,0.9807692307692308,4.0,0.019230769230769162,real_world_sir/tl_results
38,2192.32020518544,2.188224298165796,0.9743589743589745,16.0,0.02564102564102555,real_world_sir/tl_results
39,3344.508778331044,3.3382602399332204,0.9807692307692308,16384.0,0.019230769230769162,real_world_sir/tl_results
40,2664.2899424793954,2.659312255437167,0.9807692307692308,1024.0,0.019230769230769162,real_world_sir/tl_results
41,2611.069668612637,2.6061914128910715,0.9807692307692308,256.0,0.019230769230769162,real_world_sir/tl_results
42,1844.2885581215655,1.8408428778630013,0.9743589743589745,0.0,0.02564102564102555,real_world_sir/tl_results
43,2411.588749141484,2.4070831831832176,0.9807692307692308,64.0,0.019230769230769162,real_world_sir/tl_results
44,2793.33943595467,2.7881206460274903,0.9807692307692308,4096.0,0.019230769230769162,real_world_sir/tl_results
0,13.060312947812289,1.194691263347118,0.5217391304347826,baseline,0.4782608695652174,real_world_rosenbaum_coherent_new/tl_results
1,10.686253208215687,0.9775243056414612,0.782608695652174,4096.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
2,9.93133042211118,0.9084677936984,0.7608695652173914,4.0,0.23913043478260865,real_world_rosenbaum_coherent_new/tl_results
3,9.968081975743392,0.9118296396368764,0.782608695652174,16.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
4,9.803336700218312,0.8967595764512545,0.7608695652173914,64.0,0.23913043478260865,real_world_rosenbaum_coherent_new/tl_results
5,9.947156661213308,0.9099154978738286,0.782608695652174,0.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
6,9.89985789810402,0.9055888466458228,0.782608695652174,1024.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
7,9.762417285753337,0.8930164757186816,0.782608695652174,256.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
8,10.686253208215687,0.9775243056414612,0.782608695652174,16384.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
9,12.654861663597218,1.1576026339321734,0.4130434782608695,baseline,0.5869565217391305,real_world_rosenbaum_coherent_new/tl_results
10,10.685880749467492,0.9774902350020972,0.717391304347826,4096.0,0.28260869565217395,real_world_rosenbaum_coherent_new/tl_results
11,10.476567117442256,0.9583432843525044,0.7391304347826086,4.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
12,10.561942986198096,0.9661530363018522,0.7391304347826086,16.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
13,10.4717100541488,0.9578989848088866,0.7391304347826086,64.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
14,10.553008177384088,0.9653357252563648,0.7391304347826086,0.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
15,10.40048072759656,0.951383286872237,0.7391304347826086,1024.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
16,10.453005833280262,0.9561880174416688,0.7608695652173914,256.0,0.23913043478260865,real_world_rosenbaum_coherent_new/tl_results
17,10.685880749467492,0.9774902350020972,0.717391304347826,16384.0,0.28260869565217395,real_world_rosenbaum_coherent_new/tl_results
18,13.086487271958504,1.1970855579177346,0.5434782608695652,baseline,0.4565217391304348,real_world_rosenbaum_coherent_new/tl_results
19,10.881796870577164,0.9954116492265388,0.7391304347826086,4096.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
20,10.328144213358565,0.9447663090152404,0.7391304347826086,4.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
21,10.355247554502627,0.947245585354308,0.7391304347826086,16.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
22,10.403639435699022,0.9516722294870544,0.7391304347826086,64.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
23,10.331262576338176,0.9450515610626128,0.7391304347826086,0.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
24,10.341326908719717,0.9459721952017558,0.7391304347826086,1024.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
25,10.497373188958653,0.9602465183687594,0.7391304347826086,256.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
26,10.881796870577164,0.9954116492265388,0.7391304347826086,16384.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
27,12.701114059669386,1.161833568804645,0.3695652173913043,baseline,0.6304347826086957,real_world_rosenbaum_coherent_new/tl_results
28,11.300894023508263,1.0337485335800112,0.8043478260869565,4096.0,0.19565217391304346,real_world_rosenbaum_coherent_new/tl_results
29,9.427254031084589,0.8623574391590093,0.7391304347826086,4.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
30,9.39097183725108,0.8590385278770851,0.7391304347826086,16.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
31,9.278817498580269,0.8487792171628699,0.7391304347826086,64.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
32,9.42411996703217,0.8620707508570402,0.7391304347826086,0.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
33,9.421985408948816,0.8618754922975034,0.7391304347826086,1024.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
34,9.391101080853003,0.8590503504270254,0.7391304347826086,256.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
35,11.300894023508263,1.0337485335800112,0.8043478260869565,16384.0,0.19565217391304346,real_world_rosenbaum_coherent_new/tl_results
36,13.111797069604846,1.199400769983938,0.4782608695652174,baseline,0.5217391304347826,real_world_rosenbaum_coherent_new/tl_results
37,11.713276186404022,1.0714711646639987,0.782608695652174,4096.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
38,9.68604536250018,0.8860303590888465,0.7391304347826086,4.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
39,9.621071190212083,0.8800868509749159,0.7391304347826086,16.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
40,9.762381571341251,0.8930132087451979,0.7391304347826086,64.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
41,9.726408176698548,0.8897225448488341,0.7391304347826086,0.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
42,9.496467416735662,0.8686887290350199,0.7391304347826086,1024.0,0.26086956521739135,real_world_rosenbaum_coherent_new/tl_results
43,9.62272851087045,0.880238454272557,0.7608695652173914,256.0,0.23913043478260865,real_world_rosenbaum_coherent_new/tl_results
44,11.713276186404022,1.0714711646639987,0.782608695652174,16384.0,0.21739130434782605,real_world_rosenbaum_coherent_new/tl_results
0,12.456003812154137,0.9285131429112288,0.425,baseline,0.575,real_world_rosenbaum_incoherent/tl_results
1,12.53493972524007,0.9343972959552792,0.425,4096.0,0.575,real_world_rosenbaum_incoherent/tl_results
2,13.008733834584554,0.9697155299727584,0.575,4.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
3,13.01110056813558,0.9698919543895328,0.575,16.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
4,12.99888085301717,0.9689810550143252,0.575,64.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
5,13.013172203063965,0.9700463811452824,0.575,0.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
6,13.011562400817873,0.969926380977851,0.575,1024.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
7,12.93667198562622,0.9643437931886858,0.575,256.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
8,12.53493972524007,0.9343972959552792,0.425,16384.0,0.575,real_world_rosenbaum_incoherent/tl_results
9,12.321769999186197,0.9185068952058292,0.425,baseline,0.575,real_world_rosenbaum_incoherent/tl_results
10,12.73483730951945,0.9492983458456542,0.525,4096.0,0.475,real_world_rosenbaum_incoherent/tl_results
11,12.906546217600503,0.9620981153634368,0.6,4.0,0.4,real_world_rosenbaum_incoherent/tl_results
12,12.903495318094889,0.9618706908755044,0.6,16.0,0.4,real_world_rosenbaum_incoherent/tl_results
13,12.8956760152181,0.961287813284987,0.6,64.0,0.4,real_world_rosenbaum_incoherent/tl_results
14,12.91037789026896,0.9623837413543764,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_results
15,12.906064993540443,0.9620622432754712,0.6,1024.0,0.4,real_world_rosenbaum_incoherent/tl_results
16,12.8717112604777,0.9595013984701976,0.6,256.0,0.4,real_world_rosenbaum_incoherent/tl_results
17,12.73483730951945,0.9492983458456542,0.525,16384.0,0.475,real_world_rosenbaum_incoherent/tl_results
18,12.18648924001058,0.9084226045479374,0.5,baseline,0.5,real_world_rosenbaum_incoherent/tl_results
19,12.684777674357097,0.9455667293594556,0.525,4096.0,0.475,real_world_rosenbaum_incoherent/tl_results
20,12.93743592707316,0.9644007399979994,0.575,4.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
21,12.94002969868978,0.9645940886090032,0.575,16.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
22,13.005767486572267,0.9694944082424352,0.575,64.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
23,12.939689332326251,0.964568716535688,0.575,0.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
24,12.939510327657066,0.9645553729151746,0.575,1024.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
25,13.036481978098552,0.9717839715317594,0.575,256.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
26,12.684777674357097,0.9455667293594556,0.525,16384.0,0.475,real_world_rosenbaum_incoherent/tl_results
27,12.455006797790526,0.928438822049238,0.4,baseline,0.6,real_world_rosenbaum_incoherent/tl_results
28,12.736136680603028,0.949395205412078,0.6,4096.0,0.4,real_world_rosenbaum_incoherent/tl_results
29,13.207444496154787,0.9845281025832864,0.6,4.0,0.4,real_world_rosenbaum_incoherent/tl_results
30,13.205084565480552,0.9843521852762246,0.6,16.0,0.4,real_world_rosenbaum_incoherent/tl_results
31,13.308557434082031,0.9920654069386532,0.6,64.0,0.4,real_world_rosenbaum_incoherent/tl_results
32,13.205781987508136,0.9844041735004204,0.6,0.0,0.4,real_world_rosenbaum_incoherent/tl_results
33,13.205730679829914,0.984400348850534,0.6,1024.0,0.4,real_world_rosenbaum_incoherent/tl_results
34,13.32910676320394,0.9935972242418144,0.6,256.0,0.4,real_world_rosenbaum_incoherent/tl_results
35,12.736136680603028,0.949395205412078,0.6,16384.0,0.4,real_world_rosenbaum_incoherent/tl_results
36,12.262743937174475,0.9141068905832632,0.475,baseline,0.525,real_world_rosenbaum_incoherent/tl_results
37,12.023197228749591,0.8962502593178974,0.5,4096.0,0.5,real_world_rosenbaum_incoherent/tl_results
38,13.081822854359944,0.9751638355840436,0.575,4.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
39,13.068626894632976,0.9741801635954512,0.575,16.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
40,13.026444226582845,0.9710357231891796,0.575,64.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
41,13.080531833648685,0.9750675984829432,0.575,0.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
42,13.082285322825117,0.9751983095657932,0.575,1024.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
43,12.957891986846922,0.9659256046848248,0.575,256.0,0.42500000000000004,real_world_rosenbaum_incoherent/tl_results
44,12.023197228749591,0.8962502593178974,0.5,16384.0,0.5,real_world_rosenbaum_incoherent/tl_results
0,17.696874105341294,1.7617401489065254,0.7610294117647058,baseline,0.23897058823529416,real_world_lotka_volterra_results/tl
1,16.678348109862384,1.6603449461007032,0.6544117647058824,4.0,0.34558823529411764,real_world_lotka_volterra_results/tl
2,16.887487727782307,1.6811649880710131,0.6654411764705882,2.0,0.3345588235294118,real_world_lotka_volterra_results/tl
3,15.711178413727705,1.5640623102892233,0.7426470588235294,0.0,0.25735294117647056,real_world_lotka_volterra_results/tl
4,17.163120972465066,1.7086045319498069,0.6507352941176471,0.5,0.3492647058823529,real_world_lotka_volterra_results/tl
5,16.53187076927634,1.645762991667428,0.6507352941176471,0.25,0.3492647058823529,real_world_lotka_volterra_results/tl
6,17.1575479704913,1.7080497344602232,0.6544117647058824,1.0,0.34558823529411764,real_world_lotka_volterra_results/tl
7,18.733010801427504,1.864888513209998,0.7794117647058824,baseline,0.22058823529411764,real_world_lotka_volterra_results/tl
8,16.15676906686671,1.608421271026562,0.6948529411764706,4.0,0.30514705882352944,real_world_lotka_volterra_results/tl
9,16.188541668611414,1.6115842628518795,0.7022058823529411,2.0,0.2977941176470589,real_world_lotka_volterra_results/tl
10,13.35231350966061,1.3292351321896028,0.8161764705882353,0.0,0.18382352941176472,real_world_lotka_volterra_results/tl
11,17.755694125455967,1.7675957361915269,0.6102941176470589,0.5,0.3897058823529411,real_world_lotka_volterra_results/tl
12,16.71974601902681,1.6644661461624557,0.6801470588235294,0.25,0.31985294117647056,real_world_lotka_volterra_results/tl
13,16.565803739435534,1.6491410501621235,0.6801470588235294,1.0,0.31985294117647056,real_world_lotka_volterra_results/tl
14,18.446633990904864,1.836379437437048,0.7683823529411765,baseline,0.23161764705882348,real_world_lotka_volterra_results/tl
15,16.028581549139584,1.5956600853378209,0.7169117647058824,4.0,0.28308823529411764,real_world_lotka_volterra_results/tl
16,15.889327155618108,1.5817971819505852,0.7058823529411765,2.0,0.2941176470588235,real_world_lotka_volterra_results/tl
17,14.747817888259888,1.4681588809329569,0.8198529411764706,0.0,0.18014705882352944,real_world_lotka_volterra_results/tl
18,15.411805061901315,1.5342594168355097,0.7573529411764706,0.5,0.24264705882352944,real_world_lotka_volterra_results/tl
19,16.840110245985144,1.6764485160353697,0.6176470588235294,0.25,0.38235294117647056,real_world_lotka_volterra_results/tl
20,16.459258457520427,1.6385343690212009,0.6727941176470589,1.0,0.3272058823529411,real_world_lotka_volterra_results/tl
21,20.050276503619024,1.996023529513692,0.7720588235294118,baseline,0.2279411764705882,real_world_lotka_volterra_results/tl
22,16.88277041244507,1.6806953749757745,0.5955882352941176,4.0,0.40441176470588236,real_world_lotka_volterra_results/tl
23,16.45186248173433,1.637798092806252,0.625,2.0,0.375,real_world_lotka_volterra_results/tl
24,14.82545029483122,1.4758872586508989,0.8235294117647058,0.0,0.17647058823529416,real_world_lotka_volterra_results/tl
25,17.333862484202665,1.725602007013628,0.625,0.5,0.375,real_world_lotka_volterra_results/tl
26,14.800516240849216,1.473405050566374,0.7794117647058824,0.25,0.22058823529411764,real_world_lotka_volterra_results/tl
27,16.892172218547145,1.6816313334497774,0.6213235294117647,1.0,0.3786764705882353,real_world_lotka_volterra_results/tl
28,18.78849412424424,1.8704119291996888,0.7683823529411765,baseline,0.23161764705882348,real_world_lotka_volterra_results/tl
29,16.475568325940298,1.640158031474108,0.6691176470588235,4.0,0.3308823529411765,real_world_lotka_volterra_results/tl
30,16.380214915892658,1.6306655115061115,0.6507352941176471,2.0,0.3492647058823529,real_world_lotka_volterra_results/tl
31,15.711623217638802,1.5641065909290643,0.8161764705882353,0.0,0.18382352941176472,real_world_lotka_volterra_results/tl
32,17.3775543866999,1.7299515762286934,0.5992647058823529,0.5,0.4007352941176471,real_world_lotka_volterra_results/tl
33,17.550868997012866,1.7472052056303,0.5808823529411765,0.25,0.4191176470588235,real_world_lotka_volterra_results/tl
34,16.671314713982976,1.6596447650500754,0.6764705882352942,1.0,0.32352941176470584,real_world_lotka_volterra_results/tl
0,21532.854696085164,26.38486753426325,0.4505494505494505,baseline,0.5494505494505495,real_world_sir/tl_multiplicative_results/tl_multiplicative
1,20888.754281850965,20.84972786814904,0.8141025641025641,0.125,0.1858974358974359,real_world_sir/tl_multiplicative_results/tl_multiplicative
2,2287.059945913461,2.282787036844496,0.9807692307692308,0.0,0.019230769230769162,real_world_sir/tl_multiplicative_results/tl_multiplicative
3,30796.551768543955,30.739014638579437,0.4935897435897436,0.5,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative
4,17476.840294471152,17.444188352170933,0.8333333333333334,0.0625,0.16666666666666663,real_world_sir/tl_multiplicative_results/tl_multiplicative
5,31259.805207975616,31.20140258262864,0.4358974358974358,0.25,0.5641025641025642,real_world_sir/tl_multiplicative_results/tl_multiplicative
6,34979.68809023008,34.91433561587217,0.4935897435897436,1.0,0.5064102564102564,real_world_sir/tl_multiplicative_results/tl_multiplicative
